koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
0.0000,0,1,0,0,0.0000,0.0000,0.2904,0.3534,10.7094920,67.7883800,112.60,1,481,1,0.00030,290.843690,37.728828,15.122,15.561,15.088,14.934,14.832,13.985,13.638,13.579,0.021,19.389588000,37.72845700,0.40000,-1.34000,-2.100000e-04,2.600000e-04,-0.0090,-0.1050,0.1060,0.0350,-0.1000,0.1100
0.0000,0,1,1,0,0.0000,0.0000,0.2844,0.3661,9.8548630,34.7751920,38.20,1,130,1,0.93360,291.848910,37.713501,15.065,15.603,15.003,14.834,14.722,13.817,13.510,13.437,0.000,19.456784200,37.71151900,8.13000,-7.13000,-6.970000e-03,4.600000e-03,3.7700,-3.4700,5.1200,2.8300,-3.8400,4.7700
1.0000,0,0,0,0,0.0000,0.0000,0.2291,0.4603,4.6804620,34.0370750,38.90,1,528,1,0.21190,291.439970,37.905659,15.026,15.535,14.987,14.808,14.762,13.812,13.465,13.358,0.085,19.429327900,37.90564000,-0.18000,-0.06000,3.000000e-05,-1.900000e-04,0.1500,0.2100,0.2600,0.1000,0.2500,0.2600
1.0000,0,0,0,0,0.0000,0.0000,0.3080,0.3117,6.5691905,43.8404050,50.80,1,200,1,0.92740,290.870510,38.273628,15.591,16.126,15.562,15.362,15.258,14.318,13.910,13.828,0.005,19.391360800,38.27342800,-0.31000,-0.73000,2.000000e-04,5.700000e-04,0.0900,0.0650,0.1100,0.0500,-0.0180,0.0500
0.0000,0,1,1,1,0.0000,0.0000,0.2337,0.4535,40.6435800,277.1132000,299.70,1,1466,1,0.88480,290.996890,38.284920,15.748,16.397,15.713,15.470,15.327,14.330,13.832,13.751,0.000,19.399915960,38.27515210,5.22400,-35.16500,-4.780000e-02,2.722000e-01,1.4700,-7.2170,7.3650,0.6500,-7.9100,7.9400
0.0000,1,0,1,0,0.0000,0.0000,0.2711,0.3858,4.5001316,12.1627340,14.20,1,143,2,0.00160,293.941160,38.601101,15.559,16.125,15.509,15.316,15.222,14.282,13.905,13.841,,19.596854000,38.60290000,32.76000,6.49000,,-2.030000e-03,,,,,,
1.0000,0,0,0,0,0.0000,0.0000,0.2043,0.4966,7.6108650,47.3730300,53.90,1,146,1,0.89400,290.333620,38.728230,15.387,16.037,15.302,15.108,14.931,13.931,13.479,13.429,0.097,19.355566700,38.72830800,-0.36000,0.28000,-3.800000e-04,-6.000000e-05,0.2300,0.1800,0.2900,-0.0800,0.2900,0.3000
0.0530,0,1,0,0,0.0000,0.0000,0.2676,0.3928,76.9459150,589.4231600,636.80,1,114,1,0.52900,287.696750,38.886452,15.646,16.254,15.594,15.386,15.256,14.332,13.883,13.844,0.000,19.179785390,38.88641950,0.08800,-0.11000,1.000000e-03,8.000000e-04,-0.0720,-0.0220,0.0750,-0.0310,-0.0420,0.0530
1.0000,0,0,0,0,0.0000,0.0000,0.2240,0.4695,45.1380900,115.5721500,138.80,5,9,2,-1.00000,285.283630,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.081,19.018903800,38.94715700,-0.23200,-0.44200,-3.000000e-04,9.000000e-04,-0.0310,-0.0420,0.0520,0.0310,-0.0320,0.0440
0.9500,0,0,0,0,0.0000,0.0000,0.2676,0.3928,2.6950479,11.5529980,14.40,4,207,3,0.63010,300.863980,44.337551,12.882,13.293,12.850,12.706,12.646,11.752,11.494,11.431,0.567,20.057606000,44.33745000,0.30000,-0.34000,1.200000e-05,3.000000e-05,-0.8000,-0.2200,0.8000,-0.7000,-0.0400,0.7000
0.7450,0,0,0,0,0.0000,0.0000,0.2240,0.4695,88.8267700,323.3830300,347.20,5,22,1,0.00050,285.283630,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,0.051,19.018901780,38.94718110,-0.31600,-0.35600,1.100000e-03,0.000000e+00,-0.0100,0.0120,0.0160,0.0650,0.0420,0.0780
,0,0,0,0,0.0000,0.0000,0.2209,0.4742,,,11.60,5,,,,285.283630,38.947281,15.403,16.048,15.349,15.126,15.017,13.997,13.618,13.581,,,,,,,,,,,,,
0.0000,0,0,1,1,0.0000,0.0000,0.2555,0.4191,7.5703845,32.0041850,38.80,1,842,1,0.61730,286.926390,38.921631,15.974,16.573,15.894,15.718,15.607,14.629,14.281,14.171,0.000,19.128356000,38.92060000,-2.91000,-3.71000,1.680000e-03,2.050000e-03,-6.5000,0.3100,6.5000,-6.6000,0.1800,6.6000
0.0000,0,0,1,1,0.0000,0.0000,0.1054,0.6323,4.4397860,35.4815060,48.50,1,454,1,0.00000,287.748810,38.929550,15.842,16.828,15.856,15.420,15.132,14.024,13.419,13.279,0.000,,,137.34000,-4.82000,-7.562000e-02,2.600000e-03,9.9150,-0.0510,9.9150,9.6880,0.0600,9.6880
0.0000,0,1,1,0,0.0000,0.0000,0.2868,0.3588,7.3375250,50.6792560,64.90,1,408,1,0.88700,295.378050,40.493401,15.555,16.109,15.512,15.317,15.284,14.300,13.958,13.912,0.000,19.691921900,40.49466700,2.13000,4.56000,-2.000000e-03,-5.000000e-03,1.4890,2.9170,3.2750,1.5990,2.8300,3.2510
1.0000,0,0,0,0,0.0000,0.0000,0.2555,0.4191,7.8710790,36.0001140,46.10,3,71,1,0.06830,290.461760,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.000,19.364114800,40.56251200,-0.13000,0.19000,-6.800000e-04,4.100000e-04,0.4200,-0.3700,0.5600,0.1400,0.1000,0.1700
1.0000,0,0,0,0,0.0000,0.0000,0.2570,0.4213,5.7432810,33.1858940,50.60,4,193,3,0.04640,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.054,19.801890400,48.20869300,0.26000,0.30000,-5.600000e-05,-1.200000e-05,-0.5700,-0.1500,0.5900,-0.7000,0.0000,0.7000
0.9980,0,0,0,0,0.0000,0.0000,0.2555,0.4191,4.4869766,24.2586440,28.50,3,132,3,0.38940,290.461760,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.482,19.364104000,40.56260000,-0.58000,0.50000,-1.300000e-04,6.000000e-05,0.1600,0.0300,0.1600,-0.0600,0.4100,0.4200
1.0000,0,0,0,0,0.0000,0.0000,0.2555,0.4191,7.5526104,32.6408650,39.70,3,37,2,0.58680,290.461760,40.562462,15.386,15.867,15.354,15.179,15.139,14.252,13.906,13.807,0.000,19.364121500,40.56244000,0.14000,-0.07000,-1.010000e-03,7.000000e-04,0.4700,-0.0400,0.4700,0.2600,0.3100,0.4100
0.9900,0,0,0,0,0.0000,0.0000,0.1914,0.5167,162.6155200,2078.4102000,1996.70,1,382,1,0.14340,290.581730,40.577400,15.224,15.961,15.142,14.908,14.758,13.767,13.295,13.234,0.000,19.372118550,40.57735770,0.13320,-0.15220,-1.960000e-03,6.000000e-03,-0.0100,-0.0520,0.0530,0.0320,-0.2310,0.2330
1.0000,0,0,0,0,0.0000,0.0000,0.2434,0.4341,15.9287890,75.6448000,76.80,1,40,1,0.14750,285.920010,39.624828,15.684,16.307,15.646,15.417,15.322,14.363,13.960,13.875,0.130,19.061339000,39.62477500,0.24000,-0.20000,-1.200000e-03,-1.000000e-04,0.0740,0.0040,0.0740,-0.0030,-0.2710,0.2710
1.0000,0,0,0,0,0.0000,0.0000,0.2799,0.3810,13.6184790,106.2942100,113.20,1,133,1,0.07610,294.489900,39.771439,15.670,16.254,15.609,15.420,15.327,14.412,14.113,14.106,0.097,19.632662500,39.77140600,0.11000,-0.12000,5.400000e-04,-1.000000e-05,-0.0890,0.0770,0.1170,0.0820,0.1370,0.1590
1.0000,0,0,0,0,0.0000,0.0000,0.2575,0.4768,5.8095590,22.2728400,27.50,2,43,1,0.72520,283.866390,39.898079,15.414,16.862,15.508,14.793,14.419,13.224,12.537,12.312,0.010,18.924412000,39.89827000,-0.55000,0.67000,6.800000e-04,-8.800000e-04,-0.2300,0.0500,0.2300,-0.1700,0.3200,0.3600
0.9950,0,0,0,0,0.0000,0.0000,0.2575,0.4768,3.4847740,15.2602930,17.90,2,119,2,0.82140,283.866390,39.898079,15.414,16.862,15.508,14.793,14.419,13.224,12.537,12.312,0.029,18.924422000,39.89838000,-0.13000,1.06000,1.300000e-04,-9.600000e-04,-0.3300,0.5000,0.6000,-0.3900,0.8500,0.9400
1.0000,0,0,0,0,0.0000,0.0000,0.2964,0.4262,6.7459397,45.5851750,56.40,1,167,1,0.15660,288.812010,40.033401,15.877,17.474,16.091,15.192,14.705,13.405,12.723,12.492,0.024,19.254116000,40.03317800,-0.74000,-0.80000,3.300000e-04,5.400000e-04,0.0800,-0.0180,0.0820,-0.5880,-0.5170,0.7800
0.0000,0,1,0,0,0.0000,0.0000,0.2193,0.4785,456.1178600,1785.2972000,1300.00,1,26,1,0.00000,294.147890,40.055538,15.472,16.078,15.400,15.212,15.152,14.223,13.850,13.796,0.000,19.609860190,40.05555570,0.00810,0.05660,3.300000e-02,-7.500000e-02,-0.0180,0.1480,0.1490,0.0550,0.1080,0.1210
0.0000,0,0,0,0,0.0000,0.0000,0.3000,0.2852,14.0984840,135.0185200,296.90,1,227,1,0.90950,295.113710,40.071171,15.270,15.662,15.249,15.102,15.046,14.224,13.954,13.785,0.029,19.674246000,40.07118700,-0.05000,0.06000,-9.000000e-05,5.100000e-04,0.0070,-0.0980,0.0980,-0.0730,-0.1030,0.1260
0.0000,0,1,1,1,0.0000,0.0000,0.2327,0.4526,14.4345050,98.6003100,138.20,1,358,1,0.86100,291.061520,50.265129,13.496,14.038,13.426,13.264,13.205,12.236,11.891,11.785,0.000,19.404149600,50.26247300,1.64000,-9.57000,-7.870000e-04,4.598000e-03,1.1000,-11.1100,11.1700,1.0600,-11.1800,11.2300
0.9920,0,0,0,0,0.0000,0.0000,0.2570,0.4213,11.1637040,66.1870650,107.40,4,72,1,0.78750,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.000,19.801877500,48.20859400,-0.21000,-0.06000,2.100000e-05,1.140000e-04,0.3400,0.2400,0.4200,0.1900,0.3800,0.4300
1.0000,0,0,0,0,0.0000,0.0000,0.2291,0.4603,6.4162097,31.2189400,37.80,1,45,1,0.12040,294.776860,40.153740,15.540,16.187,15.492,15.262,15.147,14.204,13.776,13.702,0.448,19.651786000,40.15366000,-0.16000,-0.27000,1.600000e-04,3.300000e-04,0.1000,0.0700,0.1300,0.0200,0.0000,0.0200
0.0000,0,1,0,0,0.0000,0.0000,0.2865,0.3556,47.5332340,385.4283400,389.00,1,132,1,0.01630,283.538450,40.217999,15.805,16.346,15.757,15.572,15.446,14.482,14.112,14.055,0.000,18.902556020,40.21791000,-0.30000,-0.32400,3.000000e-04,-2.200000e-03,-0.0150,0.0060,0.0160,-0.0250,-0.0650,0.0700
,0,0,0,0,0.0000,0.0000,0.3030,0.3107,,,89.60,1,,,,296.006990,40.295429,15.202,15.662,15.167,15.005,14.892,14.019,13.702,13.598,,,,,,,,,,,,,
1.0000,0,0,0,0,0.0000,0.0000,0.1451,0.5820,33.1157840,170.0285600,166.00,1,50,1,0.48720,283.253540,40.358189,16.422,17.227,16.367,16.077,15.879,14.877,14.359,14.178,0.006,18.883560500,40.35818800,-0.39000,-0.00800,-8.000000e-04,-2.000000e-03,0.0080,-0.0340,0.0350,-0.0630,0.0930,0.1120
1.0000,0,0,0,0,0.0000,0.0000,0.1142,0.6188,7.0046763,33.6370740,39.30,2,131,1,0.59070,283.221410,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.000,18.881410200,40.42162000,-0.65000,-0.75000,3.800000e-04,-1.370000e-03,-0.0200,0.2000,0.2000,-0.1100,-0.2400,0.2600
1.0000,0,0,0,0,0.0000,0.0000,0.1142,0.6188,3.7650650,16.4893460,21.30,2,208,2,0.72920,283.221410,40.421829,15.289,16.117,15.221,14.933,14.748,13.749,13.223,13.172,0.020,18.881437000,40.42145000,0.44000,-1.37000,-2.600000e-04,-3.600000e-04,0.1600,-0.1300,0.2100,0.1100,-0.5900,0.6000
1.0000,0,0,0,0,0.0000,0.0000,0.2711,0.3858,7.3315960,58.1708600,70.80,1,216,1,0.18520,291.149510,40.420521,15.090,15.594,15.032,14.874,14.799,13.882,13.522,13.493,0.871,19.409969100,40.42047500,0.07000,-0.16000,-1.000000e-05,-4.000000e-05,-0.0250,0.0420,0.0490,-0.0190,-0.1310,0.1330
0.0370,0,0,1,0,0.0000,0.0000,0.2889,0.3511,7.2810160,42.5497670,50.30,1,181,1,0.98540,294.223970,40.417858,15.546,16.038,15.487,15.336,15.214,14.330,14.047,14.045,0.000,19.614930600,40.41822800,-0.06000,1.33000,9.000000e-05,-1.040000e-03,0.3000,1.2200,1.2500,0.3400,1.2200,1.2600
0.0000,0,0,1,1,0.0000,0.0000,0.2676,0.3928,25.0971900,98.7820100,110.20,1,552,1,0.65210,298.961120,40.862808,15.021,15.572,14.978,14.785,14.705,13.791,13.440,13.384,0.000,19.928356000,40.87006200,-97.44000,26.11000,7.152000e-02,-1.944000e-02,-7.2860,2.7490,7.7870,-7.4380,2.4800,7.8410
1.0000,0,0,0,0,0.0000,0.0000,0.1611,0.5575,50.3429570,653.3606600,568.20,1,440,1,0.27260,299.316100,40.822380,15.028,15.823,14.978,14.687,14.505,13.514,13.016,12.922,0.000,19.954417820,40.82228410,0.48300,-0.34500,-3.480000e-03,2.190000e-03,0.2430,-0.5090,0.5640,-0.0100,0.1150,0.1160
1.0000,0,0,0,0,0.0000,0.0000,0.1860,0.5256,13.1466130,84.0990600,86.60,5,85,2,0.04470,292.236760,41.085880,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118,0.000,19.482444500,41.08583600,-0.25000,-0.16000,1.620000e-03,1.840000e-03,-0.3500,-0.3500,0.4900,-0.0760,0.0310,0.0830
0.9980,0,0,0,0,0.0000,0.0000,0.2570,0.4213,2.9783920,10.1683950,14.70,4,109,4,0.03020,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.628,19.801885000,48.20877000,0.08000,0.58000,-1.200000e-05,-1.800000e-05,0.7500,-0.6100,0.9600,0.6100,-0.4600,0.7600
1.0000,0,0,0,0,0.0000,0.0000,0.1860,0.5256,23.1409470,110.0264400,117.20,5,46,1,0.48510,292.236760,41.085880,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118,0.000,19.482449600,41.08586400,-0.05000,-0.06000,1.680000e-03,2.600000e-03,-0.2500,-0.3790,0.4500,-0.0810,-0.0160,0.0820
0.0060,0,1,0,0,0.0000,0.0000,0.2676,0.3928,110.2797240,1224.3164000,323.40,1,275,1,0.15970,294.056760,40.549679,15.016,15.552,14.953,14.787,14.674,13.817,13.447,13.490,0.000,19.603786200,40.54967220,0.06570,-0.02820,2.920000e-03,-2.990000e-03,-0.0500,0.1230,0.1320,0.0750,-0.0060,0.0750
0.0000,0,1,0,0,0.0000,0.0000,0.2865,0.3556,230.3797800,1748.3405000,1671.10,1,117,1,0.04150,294.743960,40.533920,15.365,15.946,15.348,15.115,14.988,14.031,13.602,13.551,0.000,19.649594870,40.53393400,-0.12830,0.05050,-2.200000e-03,-1.120000e-02,-0.0100,0.0600,0.0610,-0.0970,-0.0410,0.1050
0.0000,0,1,0,0,0.0000,0.0000,0.2965,0.3342,13.5115570,110.6648100,117.20,1,272,1,0.97560,295.504390,40.505489,15.446,15.924,15.401,15.242,15.148,14.208,13.806,13.776,0.706,19.700295100,40.50553900,0.10000,0.18000,-1.700000e-04,7.000000e-05,0.1710,-0.0420,0.1760,0.1430,0.0830,0.1660
0.9990,0,0,0,0,0.0000,0.0000,0.2570,0.4213,33.2956350,188.4267300,266.30,5,57,1,0.64360,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.032,19.193141600,40.63784900,0.03700,0.10600,-6.000000e-05,-2.300000e-04,0.0070,0.0190,0.0200,-0.0340,0.0610,0.0700
0.9960,0,0,0,0,0.0000,0.0000,0.2570,0.4213,6.2057850,34.3235930,49.10,5,97,2,0.37520,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.055,19.193152300,40.63781200,0.48000,-0.03000,-2.300000e-04,3.000000e-05,-0.2600,-0.1300,0.2900,-0.3100,-0.1100,0.3300
0.9970,0,0,0,0,0.0000,0.0000,0.2570,0.4213,4.2663750,26.2744580,35.10,5,203,3,0.75890,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.000,19.193129000,40.63803000,-0.46000,0.76000,1.300000e-04,-2.000000e-04,-0.1900,0.1300,0.2300,-0.2200,0.1800,0.2800
1.0000,0,0,0,0,0.0000,0.0000,0.2570,0.4213,3.5354990,14.8805200,19.90,5,527,5,0.50030,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.007,19.193111000,40.63765000,-1.22000,-0.61000,1.370000e-04,7.200000e-05,-0.0300,0.8200,0.8200,-0.0600,0.8500,0.8500
0.9950,0,0,0,0,0.0000,0.0000,0.2570,0.4213,5.3079510,34.9704740,50.40,4,323,2,0.20450,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.307,19.801876300,48.20862100,-0.25000,0.04000,1.100000e-05,2.000000e-05,0.1200,-0.3400,0.3600,-0.0200,-0.2200,0.2200
0.9890,0,0,0,0,0.0000,0.0000,0.2570,0.4213,5.1075315,15.1574620,19.40,5,22,4,0.64330,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.394,19.193150000,40.63793000,0.37000,0.39000,-1.400000e-04,-1.400000e-04,0.7800,0.3900,0.8800,0.7200,0.4900,0.8700
1.0000,0,0,0,0,0.0000,0.0000,0.1451,0.5820,9.0789700,39.5606960,48.90,2,88,1,0.95550,294.202150,40.663410,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.008,19.613471000,40.66341200,-0.21000,0.01000,-6.200000e-04,2.300000e-04,0.1200,0.0280,0.1300,-0.2200,-0.1520,0.2700
0.8780,0,0,0,0,0.0000,0.0000,0.1451,0.5820,6.9918575,16.4813980,20.90,2,18,2,0.09040,294.202150,40.663410,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.123,19.613468000,40.66364000,-0.34000,0.84000,-4.100000e-04,-5.300000e-04,-0.5000,-0.1900,0.5300,-0.8500,-0.4300,0.9500
0.0000,0,1,1,1,0.0000,0.0000,0.1196,0.6106,7.4411964,44.6348880,50.50,1,549,1,0.99240,299.642850,40.691238,15.836,16.733,15.793,15.451,15.271,14.226,13.613,13.518,0.000,19.976692100,40.68899800,20.59000,-8.07000,-2.400000e-02,9.310000e-03,5.7980,-2.6040,6.3550,5.9990,-2.4590,6.4830
1.0000,0,0,0,0,0.0000,0.0000,0.1017,0.6385,5.3715880,31.8876480,38.40,2,166,1,0.26130,291.158780,40.750271,15.660,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.334,19.410579500,40.75032100,-0.21000,0.18000,3.000000e-04,-9.000000e-05,-0.0500,-0.0700,0.0800,-0.0400,-0.1700,0.1800
1.0000,0,0,0,0,0.0000,0.0000,0.1017,0.6385,4.5272730,18.5489830,22.80,2,316,2,0.26160,291.158780,40.750271,15.660,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.997,19.410589000,40.75030000,0.17000,0.09000,-1.000000e-05,0.000000e+00,0.1700,-0.0300,0.1700,0.1600,-0.1400,0.2200
0.0000,0,1,0,0,0.0000,0.0000,0.2889,0.3511,30.7027020,300.9627700,269.70,1,273,1,0.78380,292.214360,40.759762,15.311,15.812,15.269,15.097,15.033,14.173,13.785,13.634,0.000,19.480954580,40.75971380,-0.14000,-0.16600,6.800000e-04,-1.670000e-03,-0.1380,0.0880,0.1630,-0.1390,-0.0980,0.1700
0.9990,0,0,0,0,0.0000,0.0000,0.2434,0.4341,58.0192400,488.7058400,482.30,1,129,1,0.74200,293.878110,41.661770,15.305,15.956,15.263,15.026,14.903,13.968,13.532,13.492,0.000,19.591876270,41.66173600,0.09100,-0.12200,-5.000000e-05,7.500000e-04,-0.0120,-0.0300,0.0330,0.0530,-0.1700,0.1780
1.0000,0,0,0,0,0.0000,0.0000,0.2676,0.3928,18.6981580,212.0697300,99.50,1,297,1,0.07200,299.186860,41.742680,15.287,15.847,15.235,15.047,14.929,13.981,13.644,13.620,0.012,19.945799300,41.74270300,0.32100,0.08100,-3.900000e-04,-2.800000e-04,-0.0300,-0.0240,0.0390,-0.0720,-0.0350,0.0800
0.8760,0,0,0,0,0.0000,0.0000,0.2602,0.4096,4.2820764,29.9719220,35.90,1,273,1,0.34030,283.316380,41.837120,15.257,15.836,15.199,15.008,14.940,13.955,13.626,13.557,0.020,18.887754500,41.83708000,-0.17000,-0.16000,-2.200000e-04,-2.500000e-04,0.4300,0.6100,0.7400,0.0400,0.0500,0.0600
1.0000,0,0,0,0,0.0000,0.0000,0.1496,0.5746,7.1814670,44.7773930,54.40,2,162,1,0.51070,286.565700,41.808399,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238,0.009,19.104380100,41.80850200,0.00000,0.37000,2.000000e-05,-4.000000e-04,-0.0850,0.1300,0.1500,-0.1200,0.1900,0.2200
1.0000,0,0,0,0,0.0000,0.0000,0.1496,0.5746,5.1306577,20.8556980,25.70,2,89,2,0.85000,286.565700,41.808399,15.376,16.162,15.297,15.039,14.855,13.821,13.316,13.238,0.036,19.104383000,41.80819000,0.13000,-0.76000,-7.000000e-05,4.900000e-04,0.0500,0.2300,0.2400,0.0100,0.3100,0.3100
1.0000,0,0,0,0,0.0000,0.0000,0.1860,0.5256,4.6233773,24.0294880,24.80,5,200,3,0.73000,292.236760,41.085880,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118,0.090,19.482443000,41.08593000,-0.31000,0.17000,4.100000e-04,1.900000e-04,-0.2900,-0.4800,0.5600,-0.0400,-0.0800,0.0900
1.0000,0,0,0,0,0.0000,0.0000,0.1196,0.6106,7.3044120,42.0025440,52.70,2,107,1,0.88660,292.913120,41.060921,15.389,16.296,15.349,15.001,14.741,13.608,13.064,12.881,0.832,19.527541300,41.06099900,0.00000,0.29000,-1.300000e-04,-7.000000e-05,0.0200,-0.1600,0.1600,-0.0200,-0.0200,0.0300
0.9990,0,0,0,0,0.0000,0.0000,0.1196,0.6106,10.3470360,39.5479050,51.70,2,38,2,0.34240,292.913120,41.060921,15.389,16.296,15.349,15.001,14.741,13.608,13.064,12.881,0.622,19.527541700,41.06094900,0.02000,0.10000,-2.000000e-04,2.000000e-04,-0.0500,-0.0800,0.0900,-0.1000,0.0800,0.1300
1.0000,0,0,0,0,0.0000,0.0000,0.2826,0.3729,21.3890480,245.5917400,240.60,1,318,1,0.24480,293.496610,41.137589,15.270,15.800,15.211,15.043,14.951,14.069,13.770,13.624,0.000,19.566438500,41.13764000,-0.11400,0.17800,2.600000e-04,1.700000e-03,-0.0330,-0.0380,0.0500,-0.0910,0.1630,0.1860
1.0000,0,0,0,0,0.0000,0.0000,0.2602,0.4096,9.2465480,88.4349400,116.10,1,279,1,0.17850,283.864410,41.346458,15.581,16.157,15.520,15.334,15.255,14.306,13.934,13.785,0.416,18.924294400,41.34640700,0.04000,-0.19000,-2.500000e-04,8.000000e-05,0.0190,0.0500,0.0540,-0.0300,-0.1360,0.1390
1.0000,0,0,0,0,0.0000,0.0000,0.2889,0.3511,10.8670140,63.1573400,74.60,1,85,1,0.45210,288.510010,41.301769,15.447,15.988,15.407,15.215,15.143,14.255,13.870,13.799,0.000,19.234009300,41.30175100,0.38000,-0.07000,9.700000e-04,1.900000e-04,-0.0050,-0.1180,0.1180,0.1640,-0.1380,0.2140
0.9850,0,0,0,0,0.0000,0.0000,0.2865,0.3556,184.1626000,739.8864000,748.10,1,50,1,0.78730,296.888210,41.396091,15.482,16.014,15.449,15.254,15.124,14.236,13.744,13.672,0.000,19.792541860,41.39609810,-0.19600,0.02900,-4.000000e-04,-2.300000e-03,0.0010,0.0110,0.0110,-0.0120,0.0220,0.0250
0.9420,0,0,0,0,0.0000,0.0000,0.2286,0.4641,39.1254960,129.2869300,160.90,1,17,1,0.44680,287.154300,41.565788,15.201,15.739,15.166,14.970,14.863,13.935,13.585,13.569,0.403,19.143618100,41.56579300,-0.07600,0.00900,-2.300000e-04,1.600000e-04,-0.0440,-0.0420,0.0610,-0.2180,-0.0270,0.2190
0.0000,0,1,1,0,0.0000,0.0000,0.1731,0.5396,17.3383350,126.3408300,122.10,1,320,1,0.99740,284.869290,41.679192,15.999,16.795,15.962,15.659,15.487,14.413,13.963,13.812,0.000,18.991410600,41.68496100,5.02400,20.77700,-2.200000e-02,-9.280000e-02,1.8140,5.1540,5.4640,2.0200,5.3850,5.7520
0.9120,0,0,0,0,0.0000,0.0000,0.2678,0.3958,10.7507130,48.4460700,62.00,1,53,1,0.23110,287.362790,38.649601,12.377,12.801,12.337,12.195,12.134,11.274,10.961,10.897,0.001,19.157529900,38.64954900,0.42000,-0.18000,-4.700000e-05,1.510000e-04,-0.1400,0.4400,0.4600,0.1300,0.8000,0.8100
1.0000,0,0,0,0,0.0000,0.0000,0.2327,0.4526,6.9736180,43.4784970,49.20,1,127,1,0.08920,288.994200,41.633282,15.018,15.627,14.948,14.757,14.640,13.656,13.279,13.141,0.007,19.266287400,41.63319400,0.33000,-0.31000,-1.300000e-04,3.300000e-04,-0.0400,0.0300,0.0500,0.1200,0.1500,0.1900
1.0000,0,0,0,0,0.0000,0.0000,0.1959,0.5086,11.4957810,56.8667760,62.60,1,82,1,0.06250,292.105190,42.380322,15.219,15.918,15.150,14.919,14.803,13.753,13.284,13.145,0.348,19.473676400,42.38036500,-0.14000,0.16000,2.200000e-04,-1.200000e-04,-0.0100,0.0640,0.0640,0.0500,0.0310,0.0600
0.9980,0,0,0,0,0.0000,0.0000,0.0563,0.7032,157.4464900,311.3358200,271.80,1,6,1,0.63700,293.007970,42.307201,15.172,16.343,15.122,14.670,14.421,13.251,12.678,12.515,0.000,19.533868400,42.30721600,0.14800,0.05900,-4.100000e-03,0.000000e+00,0.0510,-0.0220,0.0560,0.1150,-0.0450,0.1230
1.0000,0,0,0,0,0.0000,0.0000,0.1530,0.5684,8.4831690,43.1473200,53.00,4,178,1,0.87390,291.638980,42.436321,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639,0.139,19.442599800,42.43633000,0.07000,0.04000,-8.000000e-05,2.600000e-04,0.0500,-0.1130,0.1300,0.0800,0.0100,0.0800
1.0000,0,0,0,0,0.0000,0.0000,0.1530,0.5684,7.9323716,28.5876730,45.50,4,39,2,0.14130,291.638980,42.436321,15.599,16.312,15.541,15.293,15.162,14.121,13.688,13.639,0.091,19.442583400,42.43638700,-0.58000,0.24000,8.200000e-04,6.000000e-05,-0.2000,0.1700,0.2600,-0.1500,0.3100,0.3500
